,id,coordinates,Start_Date,End_Date
389,70978,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
390,717252,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
391,717253,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,300.0
392,717254,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,300.0
393,717255,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,300.0
394,717256,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
395,717257,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,300.0
396,717258,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
397,717259,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,640.0
398,717260,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
399,810734825,"[[36.4019297, 35.4294836], [36.4019345, 35.4292549], [36.4019284, 35.4283737], [36.4017841, 35.4283271], [36.4018086, 35.4263147], [36.4017617, 35.4233108], [36.4017467, 35.4170804], [36.4017215, 35.4140376]]",-30.0,300.0
400,729332,"[[[29.0, 29.5], [33.0, 29.5], [33.0, 32.0], [29.0, 32.0], [29.0, 29.5]]]",-30.0,640.0
401,594187,"[[[23.5, 34.5], [27.0, 34.5], [27.0, 36.0], [23.5, 36.0], [23.5, 34.5]]]",-30.0,640.0
402,594188,"[[[23.5, 34.5], [27.0, 34.5], [27.0, 36.0], [23.5, 36.0], [23.5, 34.5]]]",-30.0,300.0
403,594189,"[[[23.5, 34.5], [27.0, 34.5], [27.0, 36.0], [23.5, 36.0], [23.5, 34.5]]]",-330.0,300.0
404,432812,"[[[13.0, 41.0], [13.5, 41.0], [13.5, 41.5], [13.0, 41.5], [13.0, 41.0]]]",300.0,640.0
405,385106254,"[-1.9788363, 50.9460108]",-30.0,640.0
406,661382,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
407,661383,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
408,661384,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
409,661385,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
410,661386,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
411,661387,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
412,661388,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
413,661389,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
414,661390,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
415,661391,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
416,661392,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
417,661393,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
418,661394,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
419,661395,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
420,661396,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
421,661397,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
422,661398,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
423,661399,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
424,661400,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
425,661401,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
426,661402,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
427,661403,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
428,661404,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
429,661405,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
430,661406,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
431,661407,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
432,661408,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
433,661409,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
434,661410,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
435,661411,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
436,661412,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
437,661413,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
438,661414,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
439,661415,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
440,661416,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
441,661417,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
442,404373769,"[12.7057059, 41.7465316]",-30.0,300.0
443,455267,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-30.0,640.0
444,455268,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
445,455269,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,640.0
446,455270,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
447,455271,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
448,455272,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
449,455273,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
450,455274,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
451,455275,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
452,455276,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
453,455277,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
454,455278,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-30.0
455,455279,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
456,455280,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-30.0
457,455281,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,640.0
458,455282,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
459,455283,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
460,455284,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,640.0
461,455285,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
462,455286,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-30.0
463,455287,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,300.0
464,153255876,"[[8.8872391, 38.898872], [8.8872983, 38.8988351], [8.8873886, 38.8986262], [8.8875898, 38.898353], [8.8877591, 38.8982069], [8.8878954, 38.8981371], [8.8880604, 38.8981123], [8.8882324, 38.8981086], [8.8884084, 38.8981756], [8.8885738, 38.8983006], [8.8889038, 38.898605], [8.8895156, 38.8987815], [8.8898286, 38.8989641], [8.8899978, 38.8990628], [8.8901967, 38.899231], [8.8902572, 38.8993259], [8.8902615, 38.8994273], [8.8901726, 38.8996222], [8.8900194, 38.8997838], [8.8898777, 38.8998797], [8.8898171, 38.8999611], [8.8898196, 38.900045], [8.8898631, 38.9000781], [8.8900005, 38.9000781], [8.8902088, 38.900052], [8.8918932, 38.8995673], [8.8922158, 38.8995419], [8.8926333, 38.8996023], [8.8926756, 38.899647], [8.8926741, 38.8996838], [8.8926363, 38.899718], [8.8925875, 38.8997566], [8.89251, 38.8997998], [8.8924855, 38.8998856], [8.8924565, 38.8999884], [8.8924924, 38.9001034], [8.8924896, 38.9002218], [8.8924676, 38.9003962], [8.8925197, 38.9006049], [8.8925455, 38.9008533], [8.892643, 38.9014621], [8.8926534, 38.9016748], [8.8927254, 38.9018867], [8.8928668, 38.9020683], [8.8930074, 38.902176], [8.8932168, 38.9022048], [8.8936354, 38.9022231], [8.8937372, 38.9022831], [8.8938341, 38.9023773], [8.8941788, 38.9027115], [8.894733, 38.9028241], [8.8951793, 38.9029851], [8.8957675, 38.9027502], [8.8959786, 38.9028606], [8.8961624, 38.9030659], [8.8961443, 38.9035632], [8.8960033, 38.9038863], [8.8960909, 38.9043085], [8.8961271, 38.9047812], [8.8962717, 38.9050824], [8.8963978, 38.9051018], [8.896576, 38.905057], [8.8968226, 38.9049738], [8.8969402, 38.9049853], [8.8970911, 38.9050975], [8.8972021, 38.9052318], [8.8974418, 38.9057415], [8.8976211, 38.9060033], [8.8978446, 38.906121], [8.8979762, 38.9061445], [8.8980435, 38.9062411], [8.8980145, 38.9063662], [8.8979186, 38.9065517], [8.8979128, 38.9066273], [8.8980282, 38.9067607], [8.8981493, 38.906855], [8.8991588, 38.9080323], [8.8994057, 38.9082643]]",-30.0,300.0
465,797282,"[[[30.0, 20.0], [37.0, 20.0], [37.0, 25.0], [30.0, 25.0], [30.0, 20.0]]]",-30.0,640.0
466,797283,"[[[30.0, 20.0], [37.0, 20.0], [37.0, 25.0], [30.0, 25.0], [30.0, 20.0]]]",-30.0,300.0
467,797284,"[[[30.0, 20.0], [37.0, 20.0], [37.0, 25.0], [30.0, 25.0], [30.0, 20.0]]]",-30.0,300.0
468,815402,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
469,815403,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
470,815404,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
471,815405,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
472,815406,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
473,815407,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
474,815408,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
475,815409,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
476,815410,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
477,815411,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
478,815412,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
479,776635901,"[[12.3528387, 42.3430213], [12.3527034, 42.3431187], [12.3526447, 42.3431707], [12.3526129, 42.3432535], [12.3526007, 42.3433097], [12.3526016, 42.3434579], [12.3526056, 42.3435795], [12.352602, 42.3436383], [12.3526221, 42.3436764], [12.3527032, 42.3438043], [12.3528503, 42.3440342], [12.3529372, 42.344197], [12.3530426, 42.3443343], [12.3531287, 42.3444305], [12.3533589, 42.3446639], [12.353521, 42.3447898], [12.3536271, 42.3448624], [12.3537803, 42.3449558], [12.353837, 42.3450204]]",,
480,604002,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-330.0,300.0
481,604003,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-330.0,300.0
482,604004,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
483,604005,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
484,604006,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-550.0,300.0
485,604007,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",300.0,640.0
486,604008,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-330.0,300.0
487,604009,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-550.0,300.0
488,604010,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-750.0,-550.0
489,604011,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,300.0
490,604012,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
491,604013,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,300.0
492,604014,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
493,510912925,"[[-9.4142746, 38.8871977], [-9.4142835, 38.8872148], [-9.4143663, 38.8873734], [-9.4143684, 38.8874023], [-9.4143302, 38.8875734], [-9.4142247, 38.8876588], [-9.4140122, 38.8877316], [-9.4139498, 38.8878569], [-9.4140042, 38.8880417], [-9.4140071, 38.8881147], [-9.4139931, 38.8881706], [-9.4139495, 38.888216], [-9.4138744, 38.8882447], [-9.4138211, 38.8882645], [-9.4137024, 38.8883192], [-9.4136309, 38.888366], [-9.4135913, 38.8884034], [-9.4135863, 38.8884495], [-9.413604, 38.8884858], [-9.4136406, 38.8885377], [-9.4136657, 38.8886111], [-9.4136407, 38.8887305], [-9.4136628, 38.888818]]",-30.0,300.0
494,337487,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
495,337488,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
496,337489,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
497,337490,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
498,337492,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
499,337493,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
500,337494,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
501,337495,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
502,337496,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
503,337497,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
504,337498,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
505,337499,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
506,337501,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
507,337502,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
508,337503,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
509,337504,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
510,337505,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
511,337506,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
512,337507,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
513,337508,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
514,337509,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
515,337510,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
516,337511,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
517,337512,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
518,337513,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
519,337514,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
520,337515,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
521,337516,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
522,337518,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
523,337519,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
524,337520,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
525,337521,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
526,337522,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
527,337523,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
528,337524,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
529,337525,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
530,337526,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
531,337527,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
532,337529,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
533,337530,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
534,337531,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
535,337532,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
536,348057,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,640.0
537,348058,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-330.0,640.0
538,348059,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-330.0,640.0
539,348060,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,640.0
540,348062,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,300.0
541,348063,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,640.0
542,348064,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,640.0
543,348065,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,640.0
544,348066,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,300.0
545,348067,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,300.0
546,889101791,"[12.4852084, 41.8914913]",1700.0,2100.0
547,311132362,"[[11.6261905, 42.4196492], [11.6264176, 42.4196019], [11.626606, 42.419565], [11.6273539, 42.4195544], [11.62777, 42.4194649], [11.6282628, 42.4193709], [11.6284527, 42.4193571], [11.6286666, 42.4193437], [11.629002, 42.4192555], [11.6291723, 42.4192107], [11.6292579, 42.4191882], [11.6293513, 42.4191591], [11.6299228, 42.4189809], [11.6301561, 42.4188983], [11.6302818, 42.4188641], [11.6303188, 42.418852], [11.6305288, 42.4187835], [11.6309921, 42.4186324], [11.6316531, 42.4183312], [11.6319705, 42.4181911], [11.6322506, 42.4180998], [11.6325165, 42.4180489], [11.6326789, 42.4180529], [11.6329135, 42.4180776], [11.6331543, 42.4181136], [11.6333114, 42.4181181], [11.6333482, 42.4181129], [11.6334428, 42.4180971]]",-30.0,300.0
548,514157,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,640.0
549,514158,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,640.0
550,514159,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,300.0
551,514160,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,640.0
552,514161,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,640.0
553,514162,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-550.0,-330.0
554,514163,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,640.0
555,514164,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,640.0
556,514165,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,640.0
557,514166,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,300.0
558,514167,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",300.0,640.0
559,514168,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,300.0
560,514169,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",-30.0,300.0
561,514170,"[[[27.0, 40.0], [31.0, 40.0], [31.0, 42.0], [27.0, 42.0], [27.0, 40.0]]]",300.0,640.0
